(255, 56, 67)
(255, 53, 66)
(249, 42, 53)
(255, 62, 75)
(255, 57, 71)
(253, 43, 55)
(255, 54, 69)
(254, 52, 67)
(245, 42, 56)
(255, 55, 69)
(255, 53, 66)
(250, 42, 54)
(255, 63, 75)
(255, 58, 71)
(253, 43, 56)
(254, 54, 70)
(254, 53, 67)
(245, 43, 56)
(255, 55, 67)
(255, 54, 64)
(249, 43, 52)
(255, 63, 76)
(255, 57, 72)
(253, 44, 55)
(254, 55, 69)
(254, 53, 67)
(245, 43, 56)
(255, 56, 67)
(255, 54, 64)
(250, 43, 52)
(255, 63, 75)
(255, 58, 72)
(253, 43, 55)
(254, 54, 70)
(254, 53, 67)
(245, 43, 57)
(255, 56, 67)
(255, 53, 67)
(250, 43, 52)
(255, 62, 75)
(255, 58, 72)
(253, 44, 55)
(254, 55, 70)
(254, 53, 67)
(246, 43, 55)
(255, 56, 67)
(255, 53, 65)
(250, 43, 54)
(254, 63, 76)
(255, 57, 72)
(253, 44, 56)
(254, 56, 70)
(254, 53, 68)
(245, 43, 56)
(255, 52, 59)
(254, 50, 55)
(247, 40, 44)
(255, 59, 67)
(255, 52, 61)
(251, 39, 46)
(254, 51, 60)
(254, 49, 58)
(243, 39, 48)
(255, 54, 60)
(255, 52, 57)
(251, 41, 46)
(255, 62, 69)
(255, 55, 63)
(253, 41, 47)
(254, 53, 62)
(254, 52, 57)
(245, 42, 49)
(255, 55, 59)
(255, 52, 57)
(249, 42, 46)
(255, 62, 69)
(255, 55, 64)
(253, 42, 47)
(254, 53, 61)
(254, 52, 58)
(245, 42, 47)
(255, 54, 61)
(255, 52, 57)
(249, 43, 46)
(255, 61, 68)
(255, 56, 63)
(253, 42, 46)
(254, 54, 62)
(254, 51, 58)
(245, 42, 49)
(255, 54, 59)
(255, 52, 58)
(249, 43, 47)
(255, 61, 69)
(254, 54, 63)
(253, 41, 47)
(254, 54, 61)
(254, 52, 59)
(245, 42, 48)
(255, 54, 61)
(255, 52, 58)
(249, 43, 46)
(255, 62, 69)
(255, 55, 64)
(253, 41, 48)
(254, 53, 62)
(254, 51, 59)
(245, 42, 48)
(255, 48, 47)
(255, 47, 46)
(252, 41, 39)
(255, 50, 51)
(255, 52, 54)
(254, 42, 44)
(254, 46, 47)
(254, 48, 49)
(247, 40, 40)
(255, 47, 46)
(255, 48, 46)
(252, 41, 40)
(255, 50, 51)
(255, 53, 53)
(254, 42, 43)
(254, 46, 47)
(254, 47, 48)
(247, 40, 40)
(255, 47, 47)
(254, 48, 46)
(252, 40, 39)
(255, 49, 51)
(255, 53, 53)
(254, 42, 42)
(255, 45, 47)
(254, 48, 49)
(247, 39, 41)
(255, 47, 48)
(254, 48, 47)
(252, 40, 40)
(255, 50, 51)
(255, 53, 54)
(254, 42, 43)
(254, 45, 47)
(254, 47, 49)
(247, 40, 42)
(255, 47, 45)
(255, 47, 47)
(252, 41, 38)
(255, 50, 51)
(255, 52, 54)
(254, 42, 42)
(254, 46, 46)
(254, 47, 48)
(247, 40, 40)
(255, 47, 45)
(255, 48, 47)
(252, 41, 40)
(255, 50, 51)
(255, 52, 55)
(254, 42, 42)
(254, 46, 47)
(255, 47, 49)
(248, 40, 39)
(254, 34, 32)
(252, 29, 29)
(235, 20, 19)
(254, 35, 36)
(252, 31, 32)
(236, 23, 22)
(245, 26, 25)
(239, 26, 25)
(222, 20, 18)
(254, 35, 33)
(252, 31, 29)
(236, 21, 20)
(254, 36, 35)
(253, 33, 32)
(237, 23, 22)
(245, 27, 25)
(240, 27, 25)
(223, 20, 19)
(254, 35, 32)
(252, 31, 29)
(236, 21, 19)
(254, 35, 35)
(253, 32, 32)
(236, 23, 22)
(245, 27, 24)
(239, 27, 26)
(222, 20, 19)
(254, 35, 33)
(252, 30, 30)
(236, 21, 19)
(254, 36, 36)
(253, 33, 33)
(236, 24, 22)
(245, 27, 26)
(239, 26, 25)
(222, 20, 19)
(254, 34, 33)
(252, 31, 29)
(236, 21, 19)
(254, 36, 35)
(253, 32, 34)
(237, 23, 23)
(246, 27, 26)
(239, 27, 25)
(223, 21, 19)
(254, 35, 33)
(252, 31, 29)
(235, 21, 20)
(254, 36, 36)
(253, 32, 33)
(237, 23, 23)
(245, 27, 26)
(240, 26, 26)
(222, 20, 20)
(254, 53, 52)
(247, 45, 45)
(255, 57, 64)
(255, 56, 64)
(253, 54, 59)
(254, 55, 60)
(254, 52, 57)
(250, 57, 59)
(255, 55, 68)
(255, 55, 65)
(253, 46, 57)
(255, 58, 74)
(255, 55, 68)
(254, 48, 57)
(255, 55, 72)
(255, 51, 68)
(254, 48, 62)
(255, 53, 63)
(255, 53, 65)
(252, 44, 51)
(255, 57, 68)
(255, 52, 64)
(254, 41, 52)
(254, 57, 69)
(254, 51, 64)
(252, 46, 57)
(255, 54, 62)
(255, 53, 63)
(251, 44, 52)
(255, 57, 69)
(255, 52, 63)
(254, 42, 51)
(254, 56, 67)
(254, 50, 64)
(251, 46, 55)
(201, 29, 19)
(192, 23, 15)
(179, 17, 10)
(199, 21, 11)
(191, 19, 12)
(181, 13, 6)
(193, 19, 13)
(184, 16, 9)
(171, 9, 5)
(203, 28, 19)
(192, 22, 15)
(182, 15, 9)
(203, 20, 13)
(194, 18, 10)
(183, 11, 6)
(195, 20, 13)
(186, 15, 8)
(172, 7, 4)
(204, 28, 18)
(193, 22, 12)
(182, 16, 8)
(202, 21, 12)
(195, 18, 8)
(183, 11, 5)
(196, 19, 11)
(186, 15, 8)
(171, 7, 3)
(204, 26, 18)
(193, 21, 11)
(180, 15, 8)
(200, 19, 10)
(192, 16, 10)
(182, 10, 5)
(193, 17, 14)
(184, 14, 9)
(170, 7, 5)
(203, 27, 18)
(193, 21, 12)
(182, 14, 6)
(200, 19, 11)
(192, 17, 8)
(185, 8, 4)
(194, 18, 11)
(184, 14, 8)
(171, 6, 4)
(205, 28, 20)
(193, 23, 13)
(182, 16, 9)
(203, 19, 14)
(195, 18, 9)
(185, 11, 7)
(195, 20, 12)
(186, 15, 10)
(174, 8, 4)
(162, 20, 16)
(159, 13, 11)
(155, 19, 15)
(156, 11, 8)
(156, 12, 9)
(154, 12, 9)
(148, 8, 8)
(147, 9, 8)
(138, 5, 7)
(162, 20, 17)
(158, 13, 14)
(155, 18, 13)
(156, 11, 10)
(157, 11, 9)
(154, 13, 9)
(149, 8, 7)
(147, 9, 8)
(138, 6, 6)
(163, 21, 19)
(159, 16, 14)
(157, 18, 15)
(157, 12, 11)
(158, 12, 11)
(156, 15, 9)
(150, 10, 9)
(150, 10, 10)
(139, 6, 7)
(165, 22, 17)
(161, 16, 14)
(156, 19, 14)
(159, 12, 10)
(158, 12, 11)
(156, 14, 11)
(150, 10, 10)
(150, 11, 9)
(140, 6, 6)
(164, 21, 18)
(161, 16, 14)
(156, 19, 15)
(158, 13, 11)
(158, 13, 12)
(156, 15, 9)
(150, 10, 9)
(148, 11, 10)
(140, 7, 7)
(165, 22, 17)
(161, 16, 14)
(157, 18, 15)
(159, 12, 10)
(159, 13, 12)
(155, 14, 11)
(151, 11, 9)
(149, 11, 8)
(139, 6, 6)
(232, 43, 37)
(227, 37, 30)
(215, 31, 24)
(234, 37, 29)
(236, 37, 31)
(228, 29, 23)
(233, 36, 29)
(235, 36, 29)
(219, 24, 20)
(235, 43, 36)
(229, 37, 31)
(217, 30, 24)
(237, 36, 29)
(239, 37, 31)
(229, 29, 24)
(236, 36, 30)
(237, 35, 31)
(221, 24, 20)
(239, 42, 36)
(233, 37, 31)
(222, 29, 23)
(241, 35, 30)
(242, 37, 30)
(234, 28, 22)
(239, 34, 28)
(240, 34, 28)
(225, 23, 20)
(240, 43, 37)
(234, 37, 31)
(222, 29, 23)
(241, 35, 30)
(243, 36, 30)
(235, 28, 22)
(239, 34, 27)
(241, 34, 28)
(224, 24, 21)
(239, 44, 35)
(235, 37, 32)
(224, 29, 23)
(242, 36, 30)
(244, 38, 30)
(235, 29, 22)
(238, 35, 28)
(241, 35, 29)
(225, 24, 21)
(240, 44, 36)
(235, 38, 30)
(223, 30, 24)
(241, 36, 30)
(244, 37, 31)
(235, 29, 22)
(239, 35, 30)
(241, 35, 30)
(225, 24, 21)
(182, 20, 9)
(175, 22, 9)
(159, 15, 5)
(181, 13, 7)
(175, 11, 2)
(165, 9, 2)
(180, 13, 7)
(177, 10, 3)
(154, 3, 0)
(181, 18, 8)
(174, 21, 8)
(158, 14, 5)
(180, 13, 4)
(176, 10, 1)
(165, 8, 2)
(178, 13, 5)
(175, 8, 2)
(153, 3, 0)
(183, 16, 11)
(175, 19, 10)
(159, 12, 6)
(181, 12, 6)
(176, 7, 4)
(165, 5, 3)
(179, 11, 8)
(176, 7, 3)
(153, 1, 1)
(183, 20, 11)
(175, 22, 10)
(159, 15, 6)
(182, 14, 6)
(176, 11, 3)
(166, 8, 3)
(179, 14, 6)
(178, 10, 3)
(155, 3, 0)
(184, 20, 10)
(176, 22, 11)
(160, 16, 6)
(183, 13, 7)
(177, 11, 4)
(166, 10, 2)
(179, 14, 8)
(177, 10, 3)
(156, 3, 0)
(185, 20, 10)
(176, 20, 11)
(160, 16, 7)
(182, 14, 7)
(177, 12, 4)
(168, 9, 3)
(180, 14, 8)
(178, 10, 3)
(155, 3, 0)
(186, 21, 10)
(180, 25, 13)
(176, 22, 11)
(184, 19, 10)
(187, 20, 11)
(183, 20, 10)
(181, 17, 9)
(181, 15, 8)
(169, 9, 4)
(189, 21, 12)
(182, 26, 16)
(178, 23, 13)
(186, 21, 11)
(189, 21, 13)
(184, 22, 10)
(185, 18, 11)
(182, 16, 11)
(171, 11, 5)
(190, 24, 16)
(183, 29, 19)
(179, 25, 14)
(189, 22, 12)
(191, 23, 14)
(185, 23, 12)
(186, 19, 13)
(184, 18, 11)
(173, 12, 7)
(192, 24, 20)
(185, 28, 24)
(181, 24, 19)
(190, 22, 17)
(193, 23, 18)
(188, 23, 16)
(188, 20, 15)
(186, 17, 15)
(175, 12, 10)
(192, 24, 20)
(185, 28, 23)
(180, 24, 19)
(190, 22, 17)
(193, 23, 19)
(188, 22, 17)
(189, 20, 17)
(186, 17, 15)
(175, 12, 9)
(192, 24, 20)
(185, 28, 22)
(180, 23, 19)
(190, 22, 19)
(193, 23, 19)
(188, 23, 15)
(188, 20, 17)
(186, 18, 14)
(175, 13, 9)
(192, 31, 27)
(185, 28, 26)
(175, 20, 18)
(190, 27, 25)
(194, 28, 27)
(184, 20, 18)
(181, 16, 18)
(182, 20, 19)
(167, 16, 12)
(193, 31, 27)
(186, 28, 26)
(176, 21, 18)
(190, 29, 25)
(193, 29, 27)
(184, 21, 20)
(181, 17, 18)
(182, 21, 21)
(169, 14, 17)
(194, 33, 30)
(187, 30, 27)
(177, 22, 20)
(192, 29, 27)
(195, 30, 27)
(186, 21, 19)
(182, 18, 20)
(182, 22, 21)
(168, 15, 15)
(194, 33, 28)
(187, 30, 26)
(177, 22, 19)
(191, 29, 27)
(194, 30, 27)
(185, 22, 19)
(181, 18, 19)
(182, 21, 21)
(168, 15, 15)
(191, 28, 24)
(182, 26, 21)
(173, 18, 15)
(186, 25, 22)
(190, 26, 23)
(181, 17, 15)
(178, 13, 15)
(177, 17, 18)
(164, 10, 11)
(191, 28, 25)
(183, 26, 22)
(174, 18, 15)
(187, 26, 23)
(191, 26, 24)
(181, 18, 15)
(179, 14, 16)
(178, 18, 17)
(164, 11, 10)
(255, 56, 67)
(255, 53, 66)
(249, 42, 53)
(255, 62, 75)
(255, 57, 71)
(253, 43, 55)
(255, 54, 69)
(254, 52, 67)
(245, 42, 56)
(255, 55, 69)
(255, 53, 66)
(250, 42, 54)
(255, 63, 75)
(255, 58, 71)
(253, 43, 56)
(254, 54, 70)
(254, 53, 67)
(245, 43, 56)
(255, 55, 67)
(255, 54, 64)
(249, 43, 52)
(255, 63, 76)
(255, 57, 72)
(253, 44, 55)
(254, 55, 69)
(254, 53, 67)
(245, 43, 56)
(255, 56, 67)
(255, 54, 64)
(250, 43, 52)
(255, 63, 75)
(255, 58, 72)
(253, 43, 55)
(254, 54, 70)
(254, 53, 67)
(245, 43, 57)
(255, 56, 67)
(255, 53, 67)
(250, 43, 52)
(255, 62, 75)
(255, 58, 72)
(253, 44, 55)
(254, 55, 70)
(254, 53, 67)
(246, 43, 55)
(255, 56, 67)
(255, 53, 65)
(250, 43, 54)
(254, 63, 76)
(255, 57, 72)
(253, 44, 56)
(254, 56, 70)
(254, 53, 68)
(245, 43, 56)
(255, 52, 59)
(254, 50, 55)
(247, 40, 44)
(255, 59, 67)
(255, 52, 61)
(251, 39, 46)
(254, 51, 60)
(254, 49, 58)
(243, 39, 48)
(255, 54, 60)
(255, 52, 57)
(251, 41, 46)
(255, 62, 69)
(255, 55, 63)
(253, 41, 47)
(254, 53, 62)
(254, 52, 57)
(245, 42, 49)
(255, 55, 59)
(255, 52, 57)
(249, 42, 46)
(255, 62, 69)
(255, 55, 64)
(253, 42, 47)
(254, 53, 61)
(254, 52, 58)
(245, 42, 47)
(255, 54, 61)
(255, 52, 57)
(249, 43, 46)
(255, 61, 68)
(255, 56, 63)
(253, 42, 46)
(254, 54, 62)
(254, 51, 58)
(245, 42, 49)
(255, 54, 59)
(255, 52, 58)
(249, 43, 47)
(255, 61, 69)
(254, 54, 63)
(253, 41, 47)
(254, 54, 61)
(254, 52, 59)
(245, 42, 48)
(255, 54, 61)
(255, 52, 58)
(249, 43, 46)
(255, 62, 69)
(255, 55, 64)
(253, 41, 48)
(254, 53, 62)
(254, 51, 59)
(245, 42, 48)
(255, 48, 47)
(255, 47, 46)
(252, 41, 39)
(255, 50, 51)
(255, 52, 54)
(254, 42, 44)
(254, 46, 47)
(254, 48, 49)
(247, 40, 40)
(255, 47, 46)
(255, 48, 46)
(252, 41, 40)
(255, 50, 51)
(255, 53, 53)
(254, 42, 43)
(254, 46, 47)
(254, 47, 48)
(247, 40, 40)
(255, 47, 47)
(254, 48, 46)
(252, 40, 39)
(255, 49, 51)
(255, 53, 53)
(254, 42, 42)
(255, 45, 47)
(254, 48, 49)
(247, 39, 41)
(255, 47, 48)
(254, 48, 47)
(252, 40, 40)
(255, 50, 51)
(255, 53, 54)
(254, 42, 43)
(254, 45, 47)
(254, 47, 49)
(247, 40, 42)
(255, 47, 45)
(255, 47, 47)
(252, 41, 38)
(255, 50, 51)
(255, 52, 54)
(254, 42, 42)
(254, 46, 46)
(254, 47, 48)
(247, 40, 40)
(255, 47, 45)
(255, 48, 47)
(252, 41, 40)
(255, 50, 51)
(255, 52, 55)
(254, 42, 42)
(254, 46, 47)
(255, 47, 49)
(248, 40, 39)
(254, 34, 32)
(252, 29, 29)
(235, 20, 19)
(254, 35, 36)
(252, 31, 32)
(236, 23, 22)
(245, 26, 25)
(239, 26, 25)
(222, 20, 18)
(254, 35, 33)
(252, 31, 29)
(236, 21, 20)
(254, 36, 35)
(253, 33, 32)
(237, 23, 22)
(245, 27, 25)
(240, 27, 25)
(223, 20, 19)
(254, 35, 32)
(252, 31, 29)
(236, 21, 19)
(254, 35, 35)
(253, 32, 32)
(236, 23, 22)
(245, 27, 24)
(239, 27, 26)
(222, 20, 19)
(254, 35, 33)
(252, 30, 30)
(236, 21, 19)
(254, 36, 36)
(253, 33, 33)
(236, 24, 22)
(245, 27, 26)
(239, 26, 25)
(222, 20, 19)
(254, 34, 33)
(252, 31, 29)
(236, 21, 19)
(254, 36, 35)
(253, 32, 34)
(237, 23, 23)
(246, 27, 26)
(239, 27, 25)
(223, 21, 19)
(254, 35, 33)
(252, 31, 29)
(235, 21, 20)
(254, 36, 36)
(253, 32, 33)
(237, 23, 23)
(245, 27, 26)
(240, 26, 26)
(222, 20, 20)
(254, 53, 52)
(247, 45, 45)
(255, 57, 64)
(255, 56, 64)
(253, 54, 59)
(254, 55, 60)
(254, 52, 57)
(250, 57, 59)
(255, 55, 68)
(255, 55, 65)
(253, 46, 57)
(255, 58, 74)
(255, 55, 68)
(254, 48, 57)
(255, 55, 72)
(255, 51, 68)
(254, 48, 62)
(255, 53, 63)
(255, 53, 65)
(252, 44, 51)
(255, 57, 68)
(255, 52, 64)
(254, 41, 52)
(254, 57, 69)
(254, 51, 64)
(252, 46, 57)
(255, 54, 62)
(255, 53, 63)
(251, 44, 52)
(255, 57, 69)
(255, 52, 63)
(254, 42, 51)
(254, 56, 67)
(254, 50, 64)
(251, 46, 55)
(201, 29, 19)
(192, 23, 15)
(179, 17, 10)
(199, 21, 11)
(191, 19, 12)
(181, 13, 6)
(193, 19, 13)
(184, 16, 9)
(171, 9, 5)
(203, 28, 19)
(192, 22, 15)
(182, 15, 9)
(203, 20, 13)
(194, 18, 10)
(183, 11, 6)
(195, 20, 13)
(186, 15, 8)
(172, 7, 4)
(204, 28, 18)
(193, 22, 12)
(182, 16, 8)
(202, 21, 12)
(195, 18, 8)
(183, 11, 5)
(196, 19, 11)
(186, 15, 8)
(171, 7, 3)
(204, 26, 18)
(193, 21, 11)
(180, 15, 8)
(200, 19, 10)
(192, 16, 10)
(182, 10, 5)
(193, 17, 14)
(184, 14, 9)
(170, 7, 5)
(203, 27, 18)
(193, 21, 12)
(182, 14, 6)
(200, 19, 11)
(192, 17, 8)
(185, 8, 4)
(194, 18, 11)
(184, 14, 8)
(171, 6, 4)
(205, 28, 20)
(193, 23, 13)
