(0, 52, 197)
(0, 54, 197)
(0, 48, 185)
(0, 56, 201)
(0, 59, 201)
(0, 48, 192)
(0, 48, 188)
(0, 50, 189)
(0, 45, 181)
(0, 52, 198)
(0, 54, 197)
(0, 48, 186)
(0, 56, 200)
(0, 59, 201)
(0, 48, 191)
(0, 49, 188)
(0, 51, 189)
(0, 46, 181)
(0, 52, 198)
(0, 54, 197)
(0, 47, 186)
(0, 56, 200)
(0, 59, 202)
(0, 48, 191)
(0, 49, 189)
(0, 50, 190)
(0, 46, 181)
(0, 52, 197)
(0, 54, 197)
(0, 47, 186)
(0, 56, 201)
(0, 59, 201)
(0, 48, 191)
(0, 48, 188)
(0, 50, 189)
(0, 46, 180)
(0, 52, 197)
(0, 54, 198)
(0, 48, 186)
(0, 56, 201)
(0, 59, 201)
(0, 48, 191)
(0, 48, 188)
(0, 50, 189)
(0, 46, 181)
(0, 52, 197)
(0, 54, 197)
(0, 47, 186)
(0, 56, 201)
(0, 59, 201)
(0, 49, 191)
(0, 48, 188)
(0, 50, 189)
(0, 46, 181)
(0, 43, 188)
(0, 48, 197)
(0, 44, 189)
(0, 44, 195)
(0, 53, 200)
(0, 46, 194)
(0, 40, 181)
(0, 45, 189)
(0, 40, 184)
(0, 43, 190)
(0, 48, 197)
(0, 45, 189)
(0, 45, 193)
(0, 53, 199)
(0, 46, 195)
(0, 40, 183)
(0, 46, 189)
(0, 40, 184)
(0, 43, 190)
(0, 48, 198)
(0, 44, 190)
(0, 45, 195)
(0, 53, 200)
(0, 47, 194)
(0, 40, 183)
(0, 46, 189)
(0, 40, 185)
(0, 43, 191)
(0, 48, 198)
(0, 44, 190)
(0, 45, 195)
(0, 53, 200)
(0, 46, 195)
(0, 40, 183)
(0, 46, 189)
(0, 40, 184)
(0, 43, 190)
(0, 48, 197)
(0, 45, 189)
(0, 45, 195)
(0, 53, 200)
(0, 46, 195)
(0, 40, 183)
(0, 45, 190)
(0, 40, 185)
(0, 43, 190)
(0, 49, 198)
(0, 45, 190)
(0, 45, 194)
(0, 53, 201)
(0, 47, 195)
(0, 40, 182)
(0, 45, 190)
(0, 40, 184)
(0, 53, 203)
(0, 56, 207)
(0, 50, 195)
(0, 55, 208)
(0, 63, 210)
(0, 51, 201)
(0, 48, 194)
(0, 53, 197)
(0, 48, 191)
(0, 52, 203)
(0, 56, 207)
(0, 50, 195)
(0, 55, 206)
(0, 63, 210)
(0, 52, 200)
(0, 48, 193)
(0, 53, 197)
(0, 49, 193)
(0, 52, 203)
(0, 56, 206)
(0, 50, 195)
(0, 55, 207)
(0, 63, 210)
(0, 51, 201)
(0, 48, 192)
(0, 52, 197)
