(14, 170, 104)
(18, 167, 107)
(14, 158, 100)
(19, 173, 111)
(23, 173, 114)
(14, 164, 103)
(13, 164, 105)
(16, 166, 109)
(13, 156, 102)
(15, 170, 104)
(18, 167, 106)
(14, 159, 100)
(18, 174, 110)
(22, 174, 114)
(13, 165, 102)
(12, 164, 105)
(15, 166, 109)
(12, 156, 102)
(14, 170, 105)
(17, 167, 106)
(14, 158, 101)
(18, 173, 111)
(22, 174, 113)
(14, 164, 103)
(13, 164, 104)
(16, 166, 108)
(13, 156, 102)
(15, 169, 105)
(17, 167, 106)
(14, 158, 100)
(19, 173, 110)
(22, 173, 113)
(14, 164, 103)
(13, 164, 105)
(16, 166, 108)
(12, 156, 103)
(14, 169, 104)
(17, 167, 106)
(14, 158, 100)
(18, 173, 111)
(22, 174, 113)
(14, 164, 103)
(12, 164, 104)
(15, 166, 108)
(12, 156, 102)
(14, 169, 105)
(17, 167, 107)
(14, 158, 100)
(18, 173, 110)
(23, 174, 112)
(14, 164, 102)
(12, 164, 104)
(16, 166, 108)
(12, 156, 102)
(20, 167, 63)
(24, 165, 65)
(20, 156, 59)
(23, 171, 67)
(27, 172, 71)
(19, 162, 62)
(17, 162, 63)
(21, 164, 67)
(17, 154, 62)
(18, 174, 79)
(21, 171, 81)
(18, 163, 75)
(23, 178, 85)
(26, 178, 89)
(17, 168, 79)
(16, 168, 80)
(20, 170, 83)
(16, 161, 76)
(17, 173, 85)
(21, 171, 87)
(17, 163, 81)
(21, 177, 91)
(25, 177, 94)
(17, 168, 83)
(15, 168, 85)
(19, 170, 89)
(16, 160, 83)
(16, 171, 94)
(19, 168, 96)
(15, 160, 90)
(20, 175, 100)
(24, 175, 104)
(16, 166, 93)
(14, 165, 95)
(18, 167, 98)
(15, 158, 93)
(15, 169, 104)
(19, 166, 106)
(16, 157, 101)
(20, 172, 111)
(23, 173, 115)
(15, 163, 104)
(15, 163, 105)
(18, 165, 110)
(14, 155, 103)
(15, 168, 104)
(19, 166, 106)
